file_name,filmnr_negativnr,filnavn_a,filnavn_b
USD_UNIHIST_BREV_2022058.tif,Cronstrand160425s1.tif,Cronstrand160425s1.tif,
USD_UNIHIST_BREV_2022062.tif,Cronstrand160425s2.tif,Cronstrand160425s2.tif,
USD_UNIHIST_BREV_2022054.tif,Cronstrand160425s3.tif,Cronstrand160425s3.tif,
USD_UNIHIST_BREV_2022070.tif,Cronstrand190520f.tif,Cronstrand190520f.tif,
USD_UNIHIST_BREV_2022074.tif,Cronstrand190520s1.tif,Cronstrand190520s1.tif,
USD_UNIHIST_BREV_2022066.tif,Cronstrand190520s2.tif,Cronstrand190520s2.tif,
USD_UNIHIST_BREV_2021994.tif,Cronstrand200127f.tif,Cronstrand200127f.tif,
USD_UNIHIST_BREV_2021998.tif,Cronstrand200127s1.tif,Cronstrand200127s1.tif,
USD_UNIHIST_BREV_2021990.tif,Cronstrand200127s2.tif,Cronstrand200127s2.tif,
USD_UNIHIST_BREV_2022006.tif,Cronstrand201025s1.tif,Cronstrand201025s1.tif,
USD_UNIHIST_BREV_2022002.tif,Cronstrand201025s2.tif,Cronstrand201025s2.tif,
USD_UNIHIST_BREV_2022082.tif,Cronstrand250119s1.tif,Cronstrand250119s1.tif,
USD_UNIHIST_BREV_2022086.tif,Cronstrand250119s2.tif,Cronstrand250119s2.tif,
USD_UNIHIST_BREV_2022090.tif,Cronstrand250119s3.tif,Cronstrand250119s3.tif,
USD_UNIHIST_BREV_2022078.tif,Cronstrand250119s4.tif,Cronstrand250119s4.tif,
USD_UNIHIST_BREV_2022098.tif,Cronstrand261124s1.tif,Cronstrand261124s1.tif,
USD_UNIHIST_BREV_2022102.tif,Cronstrand261124s2.tif,Cronstrand261124s2.tif,
USD_UNIHIST_BREV_2022094.tif,Cronstrand261124s3.tif,Cronstrand261124s3.tif,
USD_UNIHIST_BREV_2022014.tif,Cronstrand290518f.tif,Cronstrand290518f.tif,
USD_UNIHIST_BREV_2022018.tif,Cronstrand290518s1.tif,Cronstrand290518s1.tif,
USD_UNIHIST_BREV_2022010.tif,Cronstrand290518s2.tif,Cronstrand290518s2.tif,
USD_UNIHIST_BREV_2022026.tif,Cronstrand301217s1.tif,Cronstrand301217s1.tif,
USD_UNIHIST_BREV_2022030.tif,Cronstrand301217s2.tif,Cronstrand301217s2.tif,
USD_UNIHIST_BREV_2022034.tif,Cronstrand301217s3.tif,Cronstrand301217s3.tif,
USD_UNIHIST_BREV_2022022.tif,Cronstrand301217s4.tif,Cronstrand301217s4.tif,
USD_UNIHIST_BREV_1798972.tif,Crowe0309xxs1.tif,Crowe0309xxs1.tif,
USD_UNIHIST_BREV_1798965.tif,Crowe0309xxs2.tif,Crowe0309xxs2.tif,
USD_UNIHIST_BREV_1797709.tif,Cutterbuck260624f.tif,Cutterbuck260624f.tif,
USD_UNIHIST_BREV_1797693.tif,Cutterbuck260624s1.tif,Cutterbuck260624s1.tif,
USD_UNIHIST_BREV_360413.tif,dAbbadie050555s1.tif,dAbbadie050555s1.tif,
USD_UNIHIST_BREV_360951.tif,dAbbadie140956.tif,dAbbadie140956.tif,
USD_UNIHIST_BREV_361066.tif,dAbbadie230656s1.tif,dAbbadie230656s1.tif,
USD_UNIHIST_BREV_1817910.tif,Dahl030656f.tif,Dahl030656f.tif,
USD_UNIHIST_BREV_1817923.tif,Dahl030656s1.tif,Dahl030656s1.tif,
USD_UNIHIST_BREV_1817939.tif,Dahl030656s2.tif,Dahl030656s2.tif,
USD_UNIHIST_BREV_1817888.tif,Dahl030656s3.tif,Dahl030656s3.tif,
USD_UNIHIST_BREV_1827642.tif,Dahl300335s1.tif,Dahl300335s1.tif,
USD_UNIHIST_BREV_1826910.tif,Daniele090140f.tif,Daniele090140f.tif,
USD_UNIHIST_BREV_1826906.tif,Daniele090140s1.tif,Daniele090140s1.tif,
USD_UNIHIST_BREV_1826902.tif,Daniele100640f.tif,Daniele100640f.tif,
USD_UNIHIST_BREV_1826898.tif,Daniele100640s1.tif,Daniele100640s1.tif,
USD_UNIHIST_BREV_1826926.tif,Daniele150741s1.tif,Daniele150741s1.tif,
USD_UNIHIST_BREV_1826930.tif,Daniele150741s2.tif,Daniele150741s2.tif,
USD_UNIHIST_BREV_1826922.tif,Daniele150741s3.tif,Daniele150741s3.tif,
USD_UNIHIST_BREV_1826918.tif,Daniele180241f.tif,Daniele180241f.tif,
USD_UNIHIST_BREV_1826914.tif,Daniele180241s1.tif,Daniele180241s1.tif,
USD_UNIHIST_BREV_1821606.tif,Dartoud181029s1.tif,Dartoud181029s1.tif,
USD_UNIHIST_BREV_1821628.tif,Dartoud181029s2.tif,Dartoud181029s2.tif,
USD_UNIHIST_BREV_1821650.tif,Dartoud181029s3.tif,Dartoud181029s3.tif,
USD_UNIHIST_BREV_1821584.tif,Dartoud181029s4.tif,Dartoud181029s4.tif,
USD_UNIHIST_BREV_1827626.tif,Daubru0107xx.tif,Daubru0107xx.tif,
USD_UNIHIST_BREV_1826962.tif,Daurlov110661s1d1.tif,Daurlov110661s1d1.tif,
USD_UNIHIST_BREV_1826966.tif,Daurlov110661s1d2.tif,Daurlov110661s1d2.tif,
USD_UNIHIST_BREV_1826970.tif,Daurlov110661s2d1.tif,Daurlov110661s2d1.tif,
USD_UNIHIST_BREV_1826974.tif,Daurlov110661s2d2.tif,Daurlov110661s2d2.tif,
USD_UNIHIST_BREV_1826978.tif,Daurlov110661s3d1.tif,Daurlov110661s3d1.tif,
USD_UNIHIST_BREV_1826982.tif,Daurlov110661s3d2.tif,Daurlov110661s3d2.tif,
USD_UNIHIST_BREV_1826946.tif,Daurlov110661s4d1.tif,Daurlov110661s4d1.tif,
USD_UNIHIST_BREV_1826950.tif,Daurlov110661s4d2.tif,Daurlov110661s4d2.tif,
USD_UNIHIST_BREV_1826954.tif,Daurlov110661v1d1.tif,Daurlov110661v1d1.tif,
USD_UNIHIST_BREV_1826958.tif,Daurlov110661v1d2.tif,Daurlov110661v1d2.tif,
USD_UNIHIST_BREV_1822199.tif,Degen131111s1.tif,Degen131111s1.tif,
USD_UNIHIST_BREV_1822218.tif,Degen131111s2.tif,Degen131111s2.tif,
USD_UNIHIST_BREV_1822234.tif,Degen131111s3.tif,Degen131111s3.tif,
USD_UNIHIST_BREV_1822253.tif,Degen131111s4.tif,Degen131111s4.tif,
USD_UNIHIST_BREV_1822269.tif,Degen131111s5.tif,Degen131111s5.tif,
USD_UNIHIST_BREV_1822177.tif,Degen131111s6.tif,Degen131111s6.tif,
USD_UNIHIST_BREV_1824155.tif,Degen219521s1.tif,Degen219521s1.tif,
USD_UNIHIST_BREV_1824159.tif,Degen219521s2.tif,Degen219521s2.tif,
USD_UNIHIST_BREV_1824163.tif,Degen219521s3.tif,Degen219521s3.tif,
USD_UNIHIST_BREV_1824151.tif,Degen219521s4.tif,Degen219521s4.tif,
USD_UNIHIST_BREV_1825830.tif,Deichmann161120f.tif,Deichmann161120f.tif,
USD_UNIHIST_BREV_1825808.tif,Deichmann161120s1.tif,Deichmann161120s1.tif,
USD_UNIHIST_BREV_1825685.tif,Deichmann220419f.tif,Deichmann220419f.tif,
USD_UNIHIST_BREV_1825666.tif,Deichmann220419s1.tif,Deichmann220419s1.tif,
USD_UNIHIST_BREV_1824568.tif,Deichmann261118f.tif,Deichmann261118f.tif,
USD_UNIHIST_BREV_1824590.tif,Deichmann261118s1.tif,Deichmann261118s1.tif,
USD_UNIHIST_BREV_1824606.tif,Deichmann261118s2.tif,Deichmann261118s2.tif,
USD_UNIHIST_BREV_1824549.tif,Deichmann261118s3.tif,Deichmann261118s3.tif,
USD_UNIHIST_BREV_1824797.tif,Deichmann290119f.tif,Deichmann290119f.tif,
USD_UNIHIST_BREV_1824816.tif,Deichmann290119s1.tif,Deichmann290119s1.tif,
USD_UNIHIST_BREV_1824778.tif,Deichmann290119s2.tif,Deichmann290119s2.tif,
USD_UNIHIST_BREV_1825756.tif,Deichmann290320f.tif,Deichmann290320f.tif,
USD_UNIHIST_BREV_1825737.tif,Deichmann290320s1.tif,Deichmann290320s1.tif,
USD_UNIHIST_BREV_1817284.tif,Delambre230721f.tif,Delambre230721f.tif,
USD_UNIHIST_BREV_1817247.tif,Delambre230721s1.tif,Delambre230721s1.tif,
USD_UNIHIST_BREV_1824346.tif,Dirckingck221016f.tif,Dirckingck221016f.tif,
USD_UNIHIST_BREV_1824383.tif,Dirckingck221016s1.tif,Dirckingck221016s1.tif,
USD_UNIHIST_BREV_1824306.tif,Dirckingck221016s2.tif,Dirckingck221016s2.tif,
USD_UNIHIST_BREV_1817391.tif,Diricks090154f.tif,Diricks090154f.tif,
USD_UNIHIST_BREV_1817369.tif,Diricks090154s1.tif,Diricks090154s1.tif,
USD_UNIHIST_BREV_1817474.tif,Diricks140855f.tif,Diricks140855f.tif,
USD_UNIHIST_BREV_1817455.tif,Diricks140855s1.tif,Diricks140855s1.tif,
USD_UNIHIST_BREV_1817764.tif,Diricks291052f.tif,Diricks291052f.tif,
USD_UNIHIST_BREV_1817742.tif,Diricks291052s1.tif,Diricks291052s1.tif,
USD_UNIHIST_BREV_1849170.tif,Donner050849f.tif,Donner050849f.tif,
USD_UNIHIST_BREV_1849174.tif,Donner050849s1.tif,Donner050849s1.tif,
USD_UNIHIST_BREV_1849166.tif,Donner050849v1.tif,Donner050849v1.tif,
USD_UNIHIST_BREV_1822015.tif,Dovexxxxxxf.tif,Dovexxxxxxf.tif,
USD_UNIHIST_BREV_1822028.tif,Dovexxxxxxs1.tif,Dovexxxxxxs1.tif,
USD_UNIHIST_BREV_1822044.tif,Dovexxxxxxs2.tif,Dovexxxxxxs2.tif,
USD_UNIHIST_BREV_1821999.tif,Dovexxxxxxs3.tif,Dovexxxxxxs3.tif,
USD_UNIHIST_BREV_1821274.tif,Droysons1.tif,Droysons1.tif,
USD_UNIHIST_BREV_1821299.tif,Droysons2.tif,Droysons2.tif,
USD_UNIHIST_BREV_1821333.tif,Droysons3.tif,Droysons3.tif,
USD_UNIHIST_BREV_1821349.tif,Droysonvls1.tif,Droysonvls1.tif,
USD_UNIHIST_BREV_1821249.tif,Droysonvls2.tif,Droysonvls2.tif,
USD_UNIHIST_BREV_1826942.tif,Dublin-Sirkulære150141f.tif,Dublin-Sirkulære150141f.tif,
USD_UNIHIST_BREV_1826938.tif,Dublin-Sirkulære150141s1.tif,Dublin-Sirkulære150141s1.tif,
USD_UNIHIST_BREV_1817013.tif,Due010155f.tif,Due010155f.tif,
USD_UNIHIST_BREV_1816994.tif,Due010155s1.tif,Due010155s1.tif,
USD_UNIHIST_BREV_1827610.tif,Due010862f.tif,Due010862f.tif,
USD_UNIHIST_BREV_1827617.tif,Due010862s1.tif,Due010862s1.tif,
USD_UNIHIST_BREV_1827598.tif,Due010862s2.tif,Due010862s2.tif,
USD_UNIHIST_BREV_1816201.tif,Due020154f.tif,Due020154f.tif,
USD_UNIHIST_BREV_1816173.tif,Due020154s1.tif,Due020154s1.tif,
USD_UNIHIST_BREV_1827361.tif,Due020433s1.tif,Due020433s1.tif,
USD_UNIHIST_BREV_1827357.tif,Due020433s2.tif,Due020433s2.tif,
USD_UNIHIST_BREV_1827485.tif,Due030541s1.tif,Due030541s1.tif,
USD_UNIHIST_BREV_1827489.tif,Due030541s2.tif,Due030541s2.tif,
USD_UNIHIST_BREV_1827481.tif,Due030541s3.tif,Due030541s3.tif,
USD_UNIHIST_BREV_1827247.tif,Due051063f.tif,Due051063f.tif,
USD_UNIHIST_BREV_1827243.tif,Due051063s1.tif,Due051063s1.tif,
USD_UNIHIST_BREV_1827497.tif,Due060160s1.tif,Due060160s1.tif,
USD_UNIHIST_BREV_1827501.tif,Due060160s2.tif,Due060160s2.tif,
USD_UNIHIST_BREV_1827493.tif,Due060160s3.tif,Due060160s3.tif,
USD_UNIHIST_BREV_1827321.tif,Due060629s1.tif,Due060629s1.tif,
USD_UNIHIST_BREV_1827325.tif,Due060629s2.tif,Due060629s2.tif,
USD_UNIHIST_BREV_1827329.tif,Due060629s3.tif,Due060629s3.tif,
USD_UNIHIST_BREV_1827317.tif,Due060629s4.tif,Due060629s4.tif,
USD_UNIHIST_BREV_1815377.tif,Due070642f.tif,Due070642f.tif,
USD_UNIHIST_BREV_1815373.tif,Due070642s1.tif,Due070642s1.tif,
USD_UNIHIST_BREV_1815385.tif,Due111147f.tif,Due111147f.tif,
USD_UNIHIST_BREV_1815381.tif,Due111147s1.tif,Due111147s1.tif,
USD_UNIHIST_BREV_1815341.tif,Due111228f.tif,Due111228f.tif,
USD_UNIHIST_BREV_1815345.tif,Due111228s1.tif,Due111228s1.tif,
USD_UNIHIST_BREV_1815337.tif,Due111228s2.tif,Due111228s2.tif,
USD_UNIHIST_BREV_1816803.tif,Due111254f.tif,Due111254f.tif,
USD_UNIHIST_BREV_1816819.tif,Due111254s1.tif,Due111254s1.tif,
USD_UNIHIST_BREV_1816790.tif,Due111254s2.tif,Due111254s2.tif,
USD_UNIHIST_BREV_1827473.tif,Due150438s1.tif,Due150438s1.tif,
USD_UNIHIST_BREV_1827477.tif,Due150438s2.tif,Due150438s2.tif,
USD_UNIHIST_BREV_1827469.tif,Due150438s3.tif,Due150438s3.tif,
USD_UNIHIST_BREV_1827345.tif,Due150829f.tif,Due150829f.tif,
USD_UNIHIST_BREV_1827349.tif,Due150829s1.tif,Due150829s1.tif,
USD_UNIHIST_BREV_1827353.tif,Due150829s2.tif,Due150829s2.tif,
USD_UNIHIST_BREV_1827341.tif,Due150829s3.tif,Due150829s3.tif,
USD_UNIHIST_BREV_1815353.tif,Due160134f.tif,Due160134f.tif,
USD_UNIHIST_BREV_1815349.tif,Due160134s1.tif,Due160134s1.tif,
USD_UNIHIST_BREV_1827525.tif,Due160461f.tif,Due160461f.tif,
USD_UNIHIST_BREV_1827529.tif,Due160461s1.tif,Due160461s1.tif,
USD_UNIHIST_BREV_1827533.tif,Due160461s2.tif,Due160461s2.tif,
USD_UNIHIST_BREV_1827521.tif,Due160461s3.tif,Due160461s3.tif,
USD_UNIHIST_BREV_1815329.tif,Due160627f.tif,Due160627f.tif,
USD_UNIHIST_BREV_1815333.tif,Due160627s1.tif,Due160627s1.tif,
USD_UNIHIST_BREV_1815325.tif,Due160627s2.tif,Due160627s2.tif,
USD_UNIHIST_BREV_1827369.tif,Due180733s1.tif,Due180733s1.tif,
USD_UNIHIST_BREV_1827373.tif,Due180733s2.tif,Due180733s2.tif,
USD_UNIHIST_BREV_1827365.tif,Due180733s4.tif,Due180733s4.tif,
USD_UNIHIST_BREV_1827393.tif,Due210138f.tif,Due210138f.tif,
USD_UNIHIST_BREV_1827397.tif,Due210138s1.tif,Due210138s1.tif,
USD_UNIHIST_BREV_1827401.tif,Due210138s2.tif,Due210138s2.tif,
USD_UNIHIST_BREV_1827389.tif,Due210138s3.tif,Due210138s3.tif,
USD_UNIHIST_BREV_1827562.tif,Due210762s1.tif,Due210762s1.tif,
USD_UNIHIST_BREV_1827566.tif,Due210762s2.tif,Due210762s2.tif,
USD_UNIHIST_BREV_1827578.tif,Due210762s3.tif,Due210762s3.tif,
USD_UNIHIST_BREV_1827553.tif,Due210762s4.tif,Due210762s4.tif,
USD_UNIHIST_BREV_1815361.tif,Due240240f.tif,Due240240f.tif,
USD_UNIHIST_BREV_1815357.tif,Due240240s1.tif,Due240240s1.tif,
USD_UNIHIST_BREV_1816687.tif,Due240854s1.tif,Due240854s1.tif,
USD_UNIHIST_BREV_1815369.tif,Due250141f.tif,Due250141f.tif,
USD_UNIHIST_BREV_1815365.tif,Due250141s1.tif,Due250141s1.tif,
USD_UNIHIST_BREV_1817084.tif,Due250358f.tif,Due250358f.tif,
USD_UNIHIST_BREV_1817071.tif,Due250358s1.tif,Due250358s1.tif,
USD_UNIHIST_BREV_1827541.tif,Due280362s1.tif,Due280362s1.tif,
USD_UNIHIST_BREV_1827545.tif,Due280362s2.tif,Due280362s2.tif,
USD_UNIHIST_BREV_1827549.tif,Due280362s3.tif,Due280362s3.tif,
USD_UNIHIST_BREV_1827537.tif,Due280362s4.tif,Due280362s4.tif,
USD_UNIHIST_BREV_1816413.tif,Due290654f.tif,Due290654f.tif,
USD_UNIHIST_BREV_1816364.tif,Due290654s1.tif,Due290654s1.tif,
USD_UNIHIST_BREV_1827509.tif,Due310161f.tif,Due310161f.tif,
USD_UNIHIST_BREV_1827513.tif,Due310161s1.tif,Due310161s1.tif,
USD_UNIHIST_BREV_1827517.tif,Due310161s2.tif,Due310161s2.tif,
USD_UNIHIST_BREV_1827505.tif,Due310161s3.tif,Due310161s3.tif,
USD_UNIHIST_BREV_1827273.tif,Due310329s1.tif,Due310329s1.tif,
USD_UNIHIST_BREV_1827277.tif,Due310329s2.tif,Due310329s2.tif,
USD_UNIHIST_BREV_1827281.tif,Due310329s3.tif,Due310329s3.tif,
USD_UNIHIST_BREV_1827269.tif,Due310329s4.tif,Due310329s4.tif,
USD_UNIHIST_BREV_1815393.tif,Due311253f.tif,Due311253f.tif,
USD_UNIHIST_BREV_1815397.tif,Due311253s1.tif,Due311253s1.tif,
USD_UNIHIST_BREV_1815389.tif,Due311253s2.tif,Due311253s2.tif,
USD_UNIHIST_BREV_1827289.tif,Duexxxxxxs1.tif,Duexxxxxxs1.tif,
USD_UNIHIST_BREV_1827305.tif,Duexxxxxxs1.tif,,Duexxxxxxs1_2.tif
USD_UNIHIST_BREV_1827381.tif,Duexxxxxxs1.tif,,Duexxxxxxs1_3.tif
USD_UNIHIST_BREV_1827293.tif,Duexxxxxxs2.tif,Duexxxxxxs2.tif,
USD_UNIHIST_BREV_1827309.tif,Duexxxxxxs2.tif,,Duexxxxxxs2_2.tif
USD_UNIHIST_BREV_1827385.tif,Duexxxxxxs2.tif,,Duexxxxxxs2_3.tif
USD_UNIHIST_BREV_1827297.tif,Duexxxxxxs3.tif,Duexxxxxxs3.tif,
USD_UNIHIST_BREV_1827313.tif,Duexxxxxxs3.tif,,Duexxxxxxs3_2.tif
USD_UNIHIST_BREV_1827377.tif,Duexxxxxxs3.tif,,Duexxxxxxs3_3.tif
USD_UNIHIST_BREV_1827285.tif,Duexxxxxxs4.tif,Duexxxxxxs4.tif,
USD_UNIHIST_BREV_1827301.tif,Duexxxxxxs4.tif,,Duexxxxxxs4_2.tif
USD_UNIHIST_BREV_1827337.tif,Duexxxxxxv1s1.tif,Duexxxxxxv1s1.tif,
USD_UNIHIST_BREV_1827333.tif,Duexxxxxxv1s2.tif,Duexxxxxxv1s2.tif,
USD_UNIHIST_BREV_1830541.tif,Edlund170563s1.tif,Edlund170563s1.tif,
USD_UNIHIST_BREV_1830545.tif,Edlund170563s2.tif,Edlund170563s2.tif,
USD_UNIHIST_BREV_1830537.tif,Edlund170563s3.tif,Edlund170563s3.tif,
USD_UNIHIST_BREV_1830581.tif,Engelhart040155s1.tif,Engelhart040155s1.tif,
USD_UNIHIST_BREV_1830585.tif,Engelhart040155s2.tif,Engelhart040155s2.tif,
USD_UNIHIST_BREV_1830589.tif,Engelhart040155v1s1.tif,Engelhart040155v1s1.tif,
USD_UNIHIST_BREV_1830577.tif,Engelhart040155v1s2.tif,Engelhart040155v1s2.tif,
USD_UNIHIST_BREV_1830593.tif,Englund200347s1.tif,Englund200347s1.tif,
USD_UNIHIST_BREV_1830525.tif,Erichsen101222f.tif,Erichsen101222f.tif,
USD_UNIHIST_BREV_1830529.tif,Erichsen101222s1.tif,Erichsen101222s1.tif,
USD_UNIHIST_BREV_1830533.tif,Erichsen101222s2.tif,Erichsen101222s2.tif,
USD_UNIHIST_BREV_1830521.tif,Erichsen101222s3.tif,Erichsen101222s3.tif,
USD_UNIHIST_BREV_1830481.tif,Erichsen120626f.tif,Erichsen120626f.tif,
USD_UNIHIST_BREV_1830485.tif,Erichsen120626s1.tif,Erichsen120626s1.tif,
USD_UNIHIST_BREV_1830469.tif,Erichsen130327f.tif,Erichsen130327f.tif,
USD_UNIHIST_BREV_1830473.tif,Erichsen130327s1.tif,Erichsen130327s1.tif,
USD_UNIHIST_BREV_1830477.tif,Erichsen130327s2.tif,Erichsen130327s2.tif,
USD_UNIHIST_BREV_1830465.tif,Erichsen130327s3.tif,Erichsen130327s3.tif,
USD_UNIHIST_BREV_1830493.tif,Erichsen230326f.tif,Erichsen230326f.tif,
USD_UNIHIST_BREV_1830497.tif,Erichsen230326s1.tif,Erichsen230326s1.tif,
USD_UNIHIST_BREV_1830501.tif,Erichsen230326s2.tif,Erichsen230326s2.tif,
USD_UNIHIST_BREV_1830489.tif,Erichsen230326s3.tif,Erichsen230326s3.tif,
USD_UNIHIST_BREV_1830509.tif,Erichsen270423f.tif,Erichsen270423f.tif,
USD_UNIHIST_BREV_1830513.tif,Erichsen270423s1.tif,Erichsen270423s1.tif,
USD_UNIHIST_BREV_1830517.tif,Erichsen270423s2.tif,Erichsen270423s2.tif,
USD_UNIHIST_BREV_1830505.tif,Erichsen270423s3.tif,Erichsen270423s3.tif,
USD_UNIHIST_BREV_1830175.tif,Erman010632s1.tif,Erman010632s1.tif,
USD_UNIHIST_BREV_1830179.tif,Erman010632s2.tif,Erman010632s2.tif,
USD_UNIHIST_BREV_1830183.tif,Erman010632s3.tif,Erman010632s3.tif,
USD_UNIHIST_BREV_1830171.tif,Erman010632s4.tif,Erman010632s4.tif,
USD_UNIHIST_BREV_1830151.tif,Erman011232s1.tif,Erman011232s1.tif,
USD_UNIHIST_BREV_1830155.tif,Erman011232s2.tif,Erman011232s2.tif,
USD_UNIHIST_BREV_1830159.tif,Erman011232s3.tif,Erman011232s3.tif,
USD_UNIHIST_BREV_1830163.tif,Erman011232s4.tif,Erman011232s4.tif,
USD_UNIHIST_BREV_1830167.tif,Erman011232s5.tif,Erman011232s5.tif,
USD_UNIHIST_BREV_1830147.tif,Erman011232s6.tif,Erman011232s6.tif,
USD_UNIHIST_BREV_1830207.tif,Erman021130s1.tif,Erman021130s1.tif,
USD_UNIHIST_BREV_1830211.tif,Erman021130s2.tif,Erman021130s2.tif,
USD_UNIHIST_BREV_1830215.tif,Erman021130s3.tif,Erman021130s3.tif,
USD_UNIHIST_BREV_1830203.tif,Erman021130s4.tif,Erman021130s4.tif,
USD_UNIHIST_BREV_1830381.tif,Erman040828s1d1.tif,Erman040828s1d1.tif,
USD_UNIHIST_BREV_1830385.tif,Erman040828s1d2.tif,Erman040828s1d2.tif,
USD_UNIHIST_BREV_1830389.tif,Erman040828s2d1.tif,Erman040828s2d1.tif,
USD_UNIHIST_BREV_1830393.tif,Erman040828s2d2.tif,Erman040828s2d2.tif,
USD_UNIHIST_BREV_1830397.tif,Erman040828s3d1.tif,Erman040828s3d1.tif,
USD_UNIHIST_BREV_1830377.tif,Erman040828s3d2.tif,Erman040828s3d2.tif,
USD_UNIHIST_BREV_1830191.tif,Erman061131s1.tif,Erman061131s1.tif,
USD_UNIHIST_BREV_1830195.tif,Erman061131s2.tif,Erman061131s2.tif,
USD_UNIHIST_BREV_1830199.tif,Erman061131s3.tif,Erman061131s3.tif,
USD_UNIHIST_BREV_1830187.tif,Erman061131s4.tif,Erman061131s4.tif,
USD_UNIHIST_BREV_1830297.tif,Erman070729s1.tif,Erman070729s1.tif,
USD_UNIHIST_BREV_1830301.tif,Erman070729s2.tif,Erman070729s2.tif,
USD_UNIHIST_BREV_1830305.tif,Erman070729s3.tif,Erman070729s3.tif,
USD_UNIHIST_BREV_1830309.tif,Erman070729s4.tif,Erman070729s4.tif,
USD_UNIHIST_BREV_1830313.tif,Erman070729s5.tif,Erman070729s5.tif,
USD_UNIHIST_BREV_1830317.tif,Erman070729s6.tif,Erman070729s6.tif,
USD_UNIHIST_BREV_1830321.tif,Erman070729s7.tif,Erman070729s7.tif,
USD_UNIHIST_BREV_1830293.tif,Erman070729s8.tif,Erman070729s8.tif,
USD_UNIHIST_BREV_1830345.tif,Erman080229f.tif,Erman080229f.tif,
USD_UNIHIST_BREV_1830341.tif,Erman080229s1.tif,Erman080229s1.tif,
USD_UNIHIST_BREV_1827677.tif,Erman090560s1.tif,Erman090560s1.tif,
USD_UNIHIST_BREV_1827681.tif,Erman090560s2.tif,Erman090560s2.tif,
USD_UNIHIST_BREV_1827685.tif,Erman090560s3.tif,Erman090560s3.tif,
USD_UNIHIST_BREV_1827673.tif,Erman090560s4.tif,Erman090560s4.tif,
USD_UNIHIST_BREV_1830425.tif,Erman100628s1.tif,Erman100628s1.tif,
USD_UNIHIST_BREV_1830429.tif,Erman100628s2.tif,Erman100628s2.tif,
USD_UNIHIST_BREV_1830433.tif,Erman100628s3.tif,Erman100628s3.tif,
USD_UNIHIST_BREV_1830421.tif,Erman100628s4.tif,Erman100628s4.tif,
USD_UNIHIST_BREV_1827713.tif,erman111261s1.tif,erman111261s1.tif,
USD_UNIHIST_BREV_1827717.tif,Erman111261s2.tif,Erman111261s2.tif,
USD_UNIHIST_BREV_1827721.tif,Erman111261s3.tif,Erman111261s3.tif,
USD_UNIHIST_BREV_1827725.tif,Erman111261s4.tif,Erman111261s4.tif,
USD_UNIHIST_BREV_1827729.tif,Erman111261s5.tif,Erman111261s5.tif,
USD_UNIHIST_BREV_1827733.tif,Erman111261s6.tif,Erman111261s6.tif,
USD_UNIHIST_BREV_1827737.tif,Erman111261s7.tif,Erman111261s7.tif,
USD_UNIHIST_BREV_1827709.tif,Erman111261s8.tif,Erman111261s8.tif,
USD_UNIHIST_BREV_1827761.tif,Erman120456s1.tif,Erman120456s1.tif,
USD_UNIHIST_BREV_1827765.tif,Erman120456s2.tif,Erman120456s2.tif,
USD_UNIHIST_BREV_1827769.tif,Erman120456s3.tif,Erman120456s3.tif,
USD_UNIHIST_BREV_1827757.tif,Erman120456s4.tif,Erman120456s4.tif,
USD_UNIHIST_BREV_1827777.tif,Erman140741f.tif,Erman140741f.tif,
USD_UNIHIST_BREV_1827773.tif,Erman140741s1.tif,Erman140741s1.tif,
USD_UNIHIST_BREV_1830247.tif,Erman180828f.tif,Erman180828f.tif,
USD_UNIHIST_BREV_1830243.tif,Erman180828s1.tif,Erman180828s1.tif,
USD_UNIHIST_BREV_1830437.tif,Erman210228s1.tif,Erman210228s1.tif,
USD_UNIHIST_BREV_1830231.tif,Erman210429s1.tif,Erman210429s1.tif,
USD_UNIHIST_BREV_1830235.tif,Erman210429s2.tif,Erman210429s2.tif,
USD_UNIHIST_BREV_1830239.tif,Erman210429s3.tif,Erman210429s3.tif,
USD_UNIHIST_BREV_1830227.tif,Erman210429s4.tif,Erman210429s4.tif,
USD_UNIHIST_BREV_1830445.tif,Erman240528s1.tif,Erman240528s1.tif,
USD_UNIHIST_BREV_1830441.tif,Erman240528s2.tif,Erman240528s2.tif,
USD_UNIHIST_BREV_1827785.tif,Erman240741s1.tif,Erman240741s1.tif,
USD_UNIHIST_BREV_1827781.tif,Erman240741s2.tif,Erman240741s2.tif,
USD_UNIHIST_BREV_1830223.tif,Erman290530s1.tif,Erman290530s1.tif,
USD_UNIHIST_BREV_1830219.tif,Erman290530s2.tif,Erman290530s2.tif,
USD_UNIHIST_BREV_1830453.tif,Erman290827f.tif,Erman290827f.tif,
USD_UNIHIST_BREV_1830457.tif,Erman290827s1.tif,Erman290827s1.tif,
USD_UNIHIST_BREV_1830461.tif,Erman290827s2.tif,Erman290827s2.tif,
USD_UNIHIST_BREV_1830449.tif,Erman290827s3.tif,Erman290827s3.tif,
USD_UNIHIST_BREV_1827745.tif,Ermannxxxxxxs1.tif,Ermannxxxxxxs1.tif,
USD_UNIHIST_BREV_1827749.tif,Ermannxxxxxxs2.tif,Ermannxxxxxxs2.tif,
USD_UNIHIST_BREV_1827753.tif,Ermannxxxxxxs3.tif,Ermannxxxxxxs3.tif,
USD_UNIHIST_BREV_1827741.tif,Ermannxxxxxxs4.tif,Ermannxxxxxxs4.tif,
