"foto_kort_id","tittel","siste_klassifikasjon","registrert","registrert_av","registrert_dato","opprettet_av","opprettet_dato","samlings_id","mediagruppe_enhets_id","samling","tilvekstnr","annen_arkivident","filnavn"
5,,5,,0,"2004-05-19",0,"2004-05-19",,1876092,"UIO FUH","Balfur290663","Balfur290663s1.tif","Balfur290663s1.tif"
6,,6,,0,"2004-05-19",0,"2004-05-19",,1876119,"UIO FUH","Boeck051225","Boeck051225s3.tif","Boeck051225s3.tif"
8,,8,,0,"2004-05-19",0,"2004-05-19",,1876159,"UIO FUH","Boeck120443","Boeck120443s1.tif","Boeck120443s1.tif"
9,,9,,0,"2004-05-19",0,"2004-05-19",,1876167,"UIO FUH","Boeck120726","Boeck120726s4.tif","Boeck120726s4.tif"
10,,10,,0,"2004-05-19",0,"2004-05-19",,1876199,"UIO FUH","Boeck150443","Boeck150443s1.tif","Boeck150443s1.tif"
11,,11,,0,"2004-05-19",0,"2004-05-19",,1876207,"UIO FUH","Boeck200326","Boeck200326s8.tif","Boeck200326s8.tif"
12,,12,,0,"2004-05-19",0,"2004-05-19",,1876271,"UIO FUH","Boeck201225","Boeck201225s1.tif","Boeck201225s1.tif"
13,,13,,0,"2004-05-19",0,"2004-05-19",,1876287,"UIO FUH","Boeck240426","Boeck240426s3.tif","Boeck240426s3.tif"
14,,14,,0,"2004-05-19",0,"2004-05-19",,1876319,"UIO FUH","Boeck290462","Boeck290462s1.tif","Boeck290462s1.tif"
15,,15,,0,"2004-05-19",0,"2004-05-19",,1876327,"UIO FUH","Boeck300126","Boeck300126s2.tif","Boeck300126s2.tif"
16,,16,,0,"2004-05-19",0,"2004-05-19",,1876343,"UIO FUH","BoeckUdatert1","BoeckUdatert1s1.tif","BoeckUdatert1s1.tif"
17,,17,,0,"2004-05-19",0,"2004-05-19",,1876351,"UIO FUH","BoeckUdatert2","BoeckUdatert2s2.tif","BoeckUdatert2s2.tif"
19,,19,,0,"2004-05-24",0,"2004-05-24",,1890731,"UIO FUH","Bond130651","Bond130651s4.tif","Bond130651s4.tif"
20,,20,,0,"2004-05-24",0,"2004-05-24",,1891931,"UIO FUH","Bond141162","Bond141162s2.tif","Bond141162s2.tif"
21,,21,"1",0,"2004-05-24",0,"2004-05-24",,1892815,"UIO FUH","Bugge280992","BuggeTilxx28091792s4.tif","BuggeTilxx28091792s4.tif"
22,,22,,0,"2004-05-24",0,"2004-05-24",,1893655,"UIO FUH","Busch210851","Busch210851s3.tif","Busch210851s3.tif"
23,,23,,0,"2004-05-24",0,"2004-05-24",,1894711,"UIO FUH","Buys-Ballot0509","Buys-Ballot050966s3.tif","Buys-Ballot050966s3.tif"
24,,24,,0,"2004-05-24",0,"2004-05-24",,1895400,"UIO FUH","Buys-Ballot1607","Buys-Ballot160763s2.tif","Buys-Ballot160763s2.tif"
25,,25,,0,"2004-05-24",0,"2004-05-24",,1896367,"UIO FUH","Buys-Ballot2102","Buys-Ballot210264s4.tif","Buys-Ballot210264s4.tif"
27,,27,,0,"2004-05-24",0,"2004-05-24",,1897166,"UIO FUH","Buys-BallotU1","Buys-BallotUdatert1s3.tif","Buys-BallotUdatert1s3.tif"
28,,28,,0,"2004-05-24",0,"2004-05-24",,1897367,"UIO FUH","Buys-BallotU2","Buys-BallotUdatert2s4.tif","Buys-BallotUdatert2s4.tif"
29,,29,,0,"2004-05-24",0,"2004-05-24",,1897431,"UIO FUH","Buys-BallotU3","Buys-BallotUdatert3s4.tif","Buys-BallotUdatert3s4.tif"
30,,30,,0,"2004-05-24",0,"2004-05-24",,1897467,"UIO FUH","Böcker130631","Böcker130631s4.tif","Böcker130631s4.tif"
31,,31,,0,"2004-05-24",0,"2004-05-24",,1897499,"UIO FUH","Buys-Ballot55","Buys-Ballot000055s2.tif","Buys-Ballot000055s2.tif"
32,,32,,0,"2004-05-24",0,"2004-05-24",,1900371,"UIO FUH","Buys-Ballot0504","Buys-Ballot050459s3.tif","Buys-Ballot050459s3.tif"
33,,33,,0,"2004-05-24",0,"2004-05-24",,1900411,"UIO FUH","Buys-Ballot0802","Buys-Ballot080255s3.tif","Buys-Ballot080255s3.tif"
34,,34,,0,"2004-05-24",0,"2004-05-24",,1900447,"UIO FUH","Buys-Ballot1007","Buys-Ballot100768s1.tif","Buys-Ballot100768s1.tif"
35,,35,,0,"2004-05-24",0,"2004-05-24",,1900455,"UIO FUH","Buys-Ballot1304","Buys-Ballot130454s3.tif","Buys-Ballot130454s3.tif"
36,,36,,0,"2004-05-24",0,"2004-05-24",,1900483,"UIO FUH","Buys-Ballot1409","Buys-Ballot140962s3.tif","Buys-Ballot140962s3.tif"
37,,37,,0,"2004-05-24",0,"2004-05-24",,1900515,"UIO FUH","Buys-Ballot1703","Buys-Ballot170359s3.tif","Buys-Ballot170359s3.tif"
38,,38,,0,"2004-05-24",0,"2004-05-24",,1900539,"UIO FUH","Bretteville0704","Bretteville070459s3.tif","Bretteville070459s3.tif"
39,,39,,0,"2004-05-24",0,"2004-05-24",,1900571,"UIO FUH","Bretteville1007","Bretteville100756s2.tif","Bretteville100756s2.tif"
40,,40,,0,"2004-05-24",0,"2004-05-24",,1900595,"UIO FUH","brauer190555","brauer190555s1.tif","brauer190555s1.tif"
41,,41,,0,"2004-05-24",0,"2004-05-24",,1900611,"UIO FUH","Bergh151260","Bergh151260s2.tif","Bergh151260s2.tif"
42,,42,,0,"2004-05-24",0,"2004-05-24",,1900627,"UIO FUH","Barth200324","Barth200324s2.tif","Barth200324s2.tif"
43,,43,,0,"2004-05-25",0,"2004-05-25",,1905577,"UIO FUH","Berzeulius0401","Berzeulius040127s2.tif","Berzeulius040127s2.tif"
44,,44,,0,"2004-05-25",0,"2004-05-25",,1905601,"UIO FUH","Berzelius040724","Berzeulius040724s3.tif","Berzeulius040724s3.tif"
45,,45,,0,"2004-05-25",0,"2004-05-25",,1905633,"UIO FUH","Berzelius050531","Berzeulius050531s3.tif","Berzeulius050531s3.tif"
46,,46,,0,"2004-05-25",0,"2004-05-25",,1905665,"UIO FUH","Berzelius060235","Berzeulius060235s1.tif","Berzeulius060235s1.tif"
47,,47,,0,"2004-05-25",0,"2004-05-25",,1905673,"UIO FUH","Berzelius060646","Berzeulius060646s3.tif","Berzeulius060646s3.tif"
48,,48,,0,"2004-05-25",0,"2004-05-25",,1905705,"UIO FUH","Berzelius061043","Berzeulius061043s1.tif","Berzeulius061043s1.tif"
49,,49,,0,"2004-05-25",0,"2004-05-25",,1905713,"UIO FUH","Berzelius071042","Berzeulius071042s1.tif","Berzeulius071042s1.tif"
51,,51,,0,"2004-05-25",0,"2004-05-25",,1905729,"UIO FUH","Berzelius080141","Berzeulius080141s2.tif","Berzeulius080141s2.tif"
52,,52,,0,"2004-05-25",0,"2004-05-25",,1905745,"UIO FUH","Berzelius080844","Berzeulius080844sf.tif","Berzeulius080844sf.tif"
53,,53,,0,"2004-05-25",0,"2004-05-25",,1905769,"UIO FUH","Berzelius081243","Berzeulius081243s1.tif","Berzeulius081243s1.tif"
54,,54,,0,"2004-05-25",0,"2004-05-25",,1905777,"UIO FUH","Berzelius090124","Berzeulius090124s2.tif","Berzeulius090124s2.tif"
55,,55,,0,"2004-05-25",0,"2004-05-25",,1905793,"UIO FUH","Berzelius091024","Berzeulius091024s1.tif","Berzeulius091024s1.tif"
56,,56,,0,"2004-05-25",0,"2004-05-25",,1905801,"UIO FUH","Berzelius120333","Berzeulius120333s4.tif","Berzeulius120333s4.tif"
57,,57,,0,"2004-05-25",0,"2004-05-25",,1905837,"UIO FUH","Berzelius120427","Berzeulius120427s3.tif","Berzeulius120427s3.tif"
58,,58,,0,"2004-05-25",0,"2004-05-25",,1905869,"UIO FUH","Berzelius120643","Berzeulius120643s1.tif","Berzeulius120643s1.tif"
59,,59,,0,"2004-05-25",0,"2004-05-25",,1905881,"UIO FUH","Berzelius140838","Berzeulius140838s1.tif","Berzeulius140838s1.tif"
60,,60,,0,"2004-05-25",0,"2004-05-25",,1905897,"UIO FUH","Berzelius200536","Berzeulius200536s2.tif","Berzeulius200536s2.tif"
61,,61,,0,"2004-05-25",0,"2004-05-25",,1905917,"UIO FUH","Berzelius201230","Berzeulius201230s2.tif","Berzeulius201230s2.tif"
62,,62,,0,"2004-05-25",0,"2004-05-25",,1905937,"UIO FUH","Berzelius210442","Berzeulius210442s1.tif","Berzeulius210442s1.tif"
63,,63,,0,"2004-05-25",0,"2004-05-25",,1905949,"UIO FUH","Berzelius211131","Berzeulius211131s2.tif","Berzeulius211131s2.tif"
64,,64,,0,"2004-05-25",0,"2004-05-25",,1905973,"UIO FUH","Berzelius250442","Berzeulius250442s2.tif","Berzeulius250442s2.tif"
65,,65,,0,"2004-05-25",0,"2004-05-25",,1905997,"UIO FUH","Berzelius250644","Berzeulius250644s3.tif","Berzeulius250644s3.tif"
66,,66,,0,"2004-05-25",0,"2004-05-25",,1906033,"UIO FUH","Berzelius270841","Berzeulius270841s3.tif","Berzeulius270841s3.tif"
67,,67,,0,"2004-05-25",0,"2004-05-25",,1906057,"UIO FUH","Berzelius270931","Berzeulius270931s2.tif","Berzeulius270931s2.tif"
68,,68,,0,"2004-05-25",0,"2004-05-25",,1906081,"UIO FUH","Berzelius291142","Berzeulius291142s2.tif","Berzeulius291142s2.tif"
69,,69,,0,"2004-05-25",0,"2004-05-25",,1906105,"UIO FUH","BerzeliusUdat1","BerzeuliusUdat1s1.tif","BerzeuliusUdat1s1.tif"
70,,70,,0,"2004-05-25",0,"2004-05-25",,1906137,"UIO FUH","Bohr010920s1","Bohr010920s4.tif","Bohr010920s4.tif"
71,,71,,0,"2004-05-25",0,"2004-05-25",,1906186,"UIO FUH","Bohr030722","Bohr030722s3.tif","Bohr030722s3.tif"
72,,72,,0,"2004-05-25",0,"2004-05-25",,1906210,"UIO FUH","Bohr120521","Bohr120521s3.tif","Bohr120521s3.tif"
73,,73,,0,"2004-05-25",0,"2004-05-25",,1906234,"UIO FUH","Bohr130920","Bohr130920s3.tif","Bohr130920s3.tif"
74,,74,,0,"2004-05-25",0,"2004-05-25",,1906266,"UIO FUH","Bohr181218","Bohr181218s3.tif","Bohr181218s3.tif"
75,,75,,0,"2004-05-25",0,"2004-05-25",,1906298,"UIO FUH","Bohr200219","Bohr200219s3.tif","Bohr200219s3.tif"
76,,76,,0,"2004-05-25",0,"2004-05-25",,1906322,"UIO FUH","Bohr201016","Bohr201016s9.tif","Bohr201016s9.tif"
77,,77,,0,"2004-05-25",0,"2004-05-25",,1906394,"UIO FUH","Bohr270422","Bohr270422s4.tif","Bohr270422s4.tif"
78,,78,,0,"2004-05-25",0,"2004-05-25",,1906426,"UIO FUH","Bohr280726","Bohr280726s2.tif","Bohr280726s2.tif"
79,,79,,0,"2004-05-25",0,"2004-05-25",,1906442,"UIO FUH","Bohr310718","Bohr310718s2s2.tif","Bohr310718s2s2.tif"
80,,80,,0,"2004-05-25",0,"2004-05-25",,1906474,"UIO FUH","BohrUdatert","BohrUdaterts3.tif","BohrUdaterts3.tif"
81,,81,,0,"2004-05-25",0,"2004-05-25",,1906506,"UIO FUH","Brandes200422","Brandes200422s5.tif","Brandes200422s5.tif"
82,,82,,0,"2004-05-25",0,"2004-05-25",,1906554,"UIO FUH","Brandes250226","Brandes250226s3.tif","Brandes250226s3.tif"
83,,83,,0,"2004-05-25",0,"2004-05-25",,1906586,"UIO FUH","Brandes310325","Brandes310325s3.tif","Brandes310325s3.tif"
84,,84,,0,"2004-05-25",0,"2004-05-25",,1906618,"UIO FUH","TilBrandesU","TilBrandesUdaterts1.tif","TilBrandesUdaterts1.tif"
85,,85,,0,"2004-05-27",0,"2004-05-27",,1911916,"UIO FUH","Akrell180144","Akrell180144sf.tif","Akrell180144sf.tif"
86,,86,,0,"2004-05-27",0,"2004-05-27",,1911940,"UIO FUH","Akrell210342","Akrell210342s2.tif","Akrell210342s2.tif"
87,,87,,0,"2004-05-27",0,"2004-05-27",,1911965,"UIO FUH","Andresen201214","Andresen201214s2.tif","Andresen201214s2.tif"
88,,88,,0,"2004-05-27",0,"2004-05-27",,1911989,"UIO FUH","Bache121057","Bache121057s1.tif","Bache121057s1.tif"
89,,89,,0,"2004-05-27",0,"2004-05-27",,1911999,"UIO FUH","Bache201157","Bache201157s1.tif","Bache201157s1.tif"
90,,90,,0,"2004-05-27",0,"2004-05-27",,1912007,"UIO FUH","Bache211255","Bache211255s2.tif","Bache211255s2.tif"
91,,91,,0,"2004-05-27",0,"2004-05-27",,1912023,"UIO FUH","Bache291159","Bache291159s1.tif","Bache291159s1.tif"
92,,92,,0,"2004-05-27",0,"2004-05-27",,1912039,"UIO FUH","Barlow150131","Barlow150131s2.tif","Barlow150131s2.tif"
93,,93,,0,"2004-05-27",0,"2004-05-27",,1912064,"UIO FUH","Barlow180227","Barlow180227s1.tif","Barlow180227s1.tif"
94,,94,,0,"2004-05-27",0,"2004-05-27",,1912072,"UIO FUH","Barlow270328","Barlow270328s3.tif","Barlow270328s3.tif"
95,,95,,0,"2004-05-27",0,"2004-05-27",,1912112,"UIO FUH","SAnderson070119","SAnderson070119s2.tif","SAnderson070119s2.tif"
96,,96,,0,"2004-05-27",0,"2004-05-27",,1912139,"UIO FUH","AAstrand010164","AAstrand010164s3.tif","AAstrand010164s3.tif"
97,,97,,0,"2004-05-27",0,"2004-05-27",,1912164,"UIO FUH","AAstrand010164v","AAstrand010164v1s4.tif","AAstrand010164v1s4.tif"
98,,98,,0,"2004-05-27",0,"2004-05-27",,1912196,"UIO FUH","AAstrand020366","AAstrand020366s2.tif","AAstrand020366s2.tif"
99,,99,,0,"2004-05-27",0,"2004-05-27",,1912212,"UIO FUH","AAstrand300163","AAstrand300163s3.tif","AAstrand300163s3.tif"
100,,100,,0,"2004-05-27",0,"2004-05-27",,1912243,"UIO FUH","Anker200517","Anker200517s3.tif","Anker200517s3.tif"
101,,101,,0,"2004-05-27",0,"2004-05-27",,1912275,"UIO FUH","Autenrieth0811","Autenrieth081162s2.tif","Autenrieth081162s2.tif"
102,,102,,0,"2004-05-27",0,"2004-05-27",,1912291,"UIO FUH","Banks140919","Banks140919s2.tif","Banks140919s2.tif"
103,,103,,0,"2004-05-27",0,"2004-05-27",,1912315,"UIO FUH","Banks140919v","Banks140919v1s1.tif","Banks140919v1s1.tif"
104,,104,,0,"2004-05-27",0,"2004-05-27",,1912323,"UIO FUH","Askengren120957","Askengren120957s3.tif","Askengren120957s3.tif"
106,,106,,0,"2004-05-27",0,"2004-05-27",,1912347,"UIO FUH","Brewster100621","Brewster100621s3.tif","Brewster100621s3.tif"
107,,107,,0,"2004-05-27",0,"2004-05-27",,1912379,"UIO FUH","Brewster241023","Brewster241023s3.tif","Brewster241023s3.tif"
108,,108,,0,"2004-05-27",0,"2004-05-27",,1912411,"UIO FUH","airz010255","airz010255s3.tif","airz010255s3.tif"
109,,109,,0,"2004-05-27",0,"2004-05-27",,1912443,"UIO FUH","airz061256","airz061256s2.tif","airz061256s2.tif"
110,,110,,0,"2004-05-27",0,"2004-05-27",,1912459,"UIO FUH","airz080857","airz080857s1.tif","airz080857s1.tif"
111,,111,,0,"2004-05-27",0,"2004-05-27",,1912469,"UIO FUH","airz090352","airz090352s2.tif","airz090352s2.tif"
112,,112,,0,"2004-05-27",0,"2004-05-27",,1912501,"UIO FUH","airz090357","airz090352s2.tif","airz090352s2.tif"
113,,113,,0,"2004-05-27",0,"2004-05-27",,1912517,"UIO FUH","airz090957","airz090957s2.tif","airz090957s2.tif"
114,,114,,0,"2004-05-27",0,"2004-05-27",,1912533,"UIO FUH","airz010458","airz100158s2.tif","airz100158s2.tif"
116,,116,,0,"2004-09-14",0,"2004-09-14",,2389756,"UIO FUH","airz120255","airz120255s2.tif","airz120255s2.tif"
117,,117,,0,"2004-09-14",0,"2004-09-14",,2389986,"UIO FUH","airz140157","airz140157s2.tif","airz140157s2.tif"
118,,118,,0,"2004-09-14",0,"2004-09-14",,2390133,"UIO FUH","airz150865","airz150865s2.tif","airz150865s2.tif"
119,,119,,0,"2004-09-14",0,"2004-09-14",,2390301,"UIO FUH","airz170457","airz170457s2.tif","airz170457s2.tif"
120,,120,,0,"2004-09-14",0,"2004-09-14",,2390650,"UIO FUH","airz201060","airz201060s3.tif","airz201060s3.tif"
121,,121,,0,"2004-09-14",0,"2004-09-14",,2390799,"UIO FUH","airz210653","airz210653s2.tif","airz210653s2.tif"
122,,122,,0,"2004-09-14",0,"2004-09-14",,2393262,"UIO FUH","airz220559","airz220559s1.tif","airz220559s1.tif"
123,,123,,0,"2004-09-14",0,"2004-09-14",,2393403,"UIO FUH","airz261158","airz261158s2.tif","airz261158s2.tif"
124,,124,,0,"2004-09-14",0,"2004-09-14",,2393726,"UIO FUH","airz290365","airz290365s2.tif","airz290365s2.tif"
125,,125,,0,"2004-09-14",0,"2004-09-14",,2393915,"UIO FUH","airz290459","airz290459s2.tif","airz290459s2.tif"
126,,126,,0,"2004-09-14",0,"2004-09-14",,2394093,"UIO FUH","airz290951","airz290951s2.tif","airz290951s2.tif"
127,,127,,0,"2004-09-15",0,"2004-09-15",,2407333,"UIO FUH","airz310358","airz310358s2.tif","airz310358s2.tif"
128,,128,,0,"2004-09-15",0,"2004-09-15",,2408757,"UIO FUH","arago190833","arago190833.tif","arago190833.tif"
129,,129,,0,"2004-09-15",0,"2004-09-15",,2408998,"UIO FUH","Argelander04045","Argelander040450s3.tif","Argelander040450s3.tif"
130,,130,,0,"2004-09-15",0,"2004-09-15",,2410929,"UIO FUH","Argelander07083","Argelander070830s3.tif","Argelander070830s3.tif"
131,,131,,0,"2004-09-15",0,"2004-09-15",,2410985,"UIO FUH","Argelander15102","Argelander151025s4.tif","Argelander151025s4.tif"
132,,132,,0,"2004-09-15",0,"2004-09-15",,2411017,"UIO FUH","Argelander18022","Argelander180226s3.tif","Argelander180226s3.tif"
133,,133,,0,"2004-09-15",0,"2004-09-15",,2411259,"UIO FUH","Argelander18123","Argelander181230s3.tif","Argelander181230s3.tif"
134,,134,,0,"2004-09-15",0,"2004-09-15",,2418209,"UIO FUH","Argelander26082","Argelander260826s5.tif","Argelander260826s5.tif"
135,,135,,0,"2004-09-16",0,"2004-09-16",,2436231,"UIO FUH","Argelander27062","Argelander270626s4.tif","Argelander270626s4.tif"
136,,136,,0,"2004-09-16",0,"2004-09-16",,2436671,"UIO FUH","dAbbadie050555","dAbbadie050555s1.tif","dAbbadie050555s1.tif"
137,,137,,0,"2004-09-16",0,"2004-09-16",,2437987,"UIO FUH","dAbbadie140956","dAbbadie140956.tif","dAbbadie140956.tif"
138,,138,,0,"2004-09-16",0,"2004-09-16",,2438265,"UIO FUH","dAbbadie230656","dAbbadie230656s1.tif","dAbbadie230656s1.tif"
139,,139,,0,"2004-09-16",0,"2004-09-16",,2438631,"UIO FUH","AAngstrom160753","AAngstrom160753s1.tif","AAngstrom160753s1.tif"
140,,140,,0,"2004-09-16",0,"2004-09-16",,2439441,"UIO FUH","Agardh140552","Agardh140552s3.tif","Agardh140552s3.tif"
141,,141,,0,"2004-09-16",0,"2004-09-16",,2439846,"UIO FUH","Agardh240250","Agardh240250s1.tif","Agardh240250s1.tif"
142,,142,,0,"2004-09-16",0,"2004-09-16",,2441960,"UIO FUH","Arnold_Dent0603","Arnold_Dent060337s2.tif","Arnold_Dent060337s2.tif"
143,,143,,0,"2004-09-16",0,"2004-09-16",,2442883,"UIO FUH","Arnold_Dent1203","Arnold_Dent120337s1.tif","Arnold_Dent120337s1.tif"
145,,145,,0,"2004-09-22",0,"2004-09-22",,2506939,"UIO FUH","NJAnderson16035","NJAnderson160358f.tif","NJAnderson160358f.tif"
146,,146,,0,"2004-09-23",0,"2004-09-23",,2523504,"UIO FUH","AAastrand010159","AAstrand010159s2.tif","AAstrand010159s2.tif"
148,,148,,0,"2004-09-23",0,"2004-09-23",,2524014,"UIO FUH","AAstrand010960","AAstrand010960f.tif","AAstrand010960f.tif"
149,,149,,0,"2004-09-23",0,"2004-09-23",,2524540,"UIO FUH","AAstrand010960v","AAstrand010960v1s7.tif","AAstrand010960v1s7.tif"
150,,150,,0,"2004-09-23",0,"2004-09-23",,2524746,"UIO FUH","AAstrand020855","AAstrand020855s3.tif","AAstrand020855s3.tif"
151,,151,,0,"2004-09-23",0,"2004-09-23",,2525298,"UIO FUH","AAstrand030561","AAstrand030561s1.tif","AAstrand030561s1.tif"
152,,152,,0,"2004-09-23",0,"2004-09-23",,2525306,"UIO FUH","AAstrand050359","AAstrand050359s3.tif","AAstrand050359s3.tif"
153,,153,,0,"2004-09-23",0,"2004-09-23",,2525338,"UIO FUH","AAstrand070157","AAstrand070157s4.tif","AAstrand070157s4.tif"
154,,154,,0,"2004-09-23",0,"2004-09-23",,2525370,"UIO FUH","AAstrand090959","AAstrand090959s1.tif","AAstrand090959s1.tif"
155,,155,,0,"2004-09-23",0,"2004-09-23",,2525434,"UIO FUH","AAstrand110561","AAstrand110561s3.tif","AAstrand110561s3.tif"
156,,156,,0,"2004-09-23",0,"2004-09-23",,2525578,"UIO FUH","AAstrand120657","AAstrand120657s6.tif","AAstrand120657s6.tif"
157,,157,,0,"2004-09-23",0,"2004-09-23",,2525886,"UIO FUH","AAstrand120659","AAstrand120659s4.tif","AAstrand120659s4.tif"
158,,158,,0,"2004-09-23",0,"2004-09-23",,2526110,"UIO FUH","AAstrand12065v1","AAstrand120659v1s2.tif","AAstrand120659v1s2.tif"
159,,159,,0,"2004-09-23",0,"2004-09-23",,2526126,"UIO FUH","AAstrand12065v2","AAstrand120659v2s1.tif","AAstrand120659v2s1.tif"
160,,160,,0,"2004-09-23",0,"2004-09-23",,2526134,"UIO FUH","AAstrand130161","AAstrand130161s1.tif","AAstrand130161s1.tif"
161,,161,,0,"2004-09-23",0,"2004-09-23",,2526142,"UIO FUH","AAstrand140359","AAstrand140359s1.tif","AAstrand140359s1.tif"
162,,162,,0,"2004-09-23",0,"2004-09-23",,2526158,"UIO FUH","AAstrand140658","AAstrand140658s3.tif","AAstrand140658s3.tif"
163,,163,,0,"2004-09-23",0,"2004-09-23",,2526190,"UIO FUH","AAstrand0150261","AAstrand0150261s3.tif","AAstrand0150261s3.tif"
164,,164,,0,"2004-09-23",0,"2004-09-23",,2526222,"UIO FUH","AAstrand150759","AAstrand150759s2.tif","AAstrand150759s2.tif"
165,,165,,0,"2004-09-23",0,"2004-09-23",,2526498,"UIO FUH","AAstrand160958","AAstrand160958s1.tif","AAstrand160958s1.tif"
166,,166,,0,"2004-09-23",0,"2004-09-23",,2526812,"UIO FUH","AAstrand180258","AAstrand180258s3.tif","AAstrand180258s3.tif"
167,,167,,0,"2004-09-24",0,"2004-09-24",,2534324,"UIO FUH","AAstrand180361","AAstrand180361s3.tif","AAstrand180361s3.tif"
168,,168,,0,"2004-09-24",0,"2004-09-24",,2534404,"UIO FUH","AAstrand180760","AAstrand180760s4.tif","AAstrand180760s4.tif"
169,,169,,0,"2004-09-24",0,"2004-09-24",,2534574,"UIO FUH","AAstrand190255","AAstrand190255s3.tif","AAstrand190255s3.tif"
170,,170,,0,"2004-09-24",0,"2004-09-24",,2534706,"UIO FUH","AAstrand190961","AAstrand190961s2.tif","AAstrand190961s2.tif"
171,,171,,0,"2004-09-24",0,"2004-09-24",,2534730,"UIO FUH","AAstrand190961v","AAstrand190961v1s1.tif","AAstrand190961v1s1.tif"
172,,172,,0,"2004-09-24",0,"2004-09-24",,2535034,"UIO FUH","AAstrand191059","AAstrand191059s2.tif","AAstrand191059s2.tif"
173,,173,,0,"2004-09-24",0,"2004-09-24",,2535550,"UIO FUH","AAstrand201261","AAstrand201261s2.tif","AAstrand201261s2.tif"
174,,174,,0,"2004-09-24",0,"2004-09-24",,2535705,"UIO FUH","AAstrand230457","AAstrand230457s4.tif","AAstrand230457s4.tif"
175,,175,,0,"2004-09-24",0,"2004-09-24",,2535856,"UIO FUH","AAstrand230761","AAstrand230761s3.tif","AAstrand230761s3.tif"
176,,176,,0,"2004-09-24",0,"2004-09-24",,2535942,"UIO FUH","AAstrand250660","AAstrand250660s2.tif","AAstrand250660s2.tif"
177,,177,,0,"2004-09-24",0,"2004-09-24",,2536192,"UIO FUH","AAstrand25066v1","AAstrand250660v1s2.tif","AAstrand250660v1s2.tif"
178,,178,,0,"2004-09-24",0,"2004-09-24",,2536234,"UIO FUH","AAstrand25066v2","AAstrand250660v2s1.tif","AAstrand250660v2s1.tif"
179,,179,,0,"2004-09-24",0,"2004-09-24",,2536326,"UIO FUH","AAstrand260660","AAstrand260660s3.tif","AAstrand260660s3.tif"
180,,180,,0,"2004-09-24",0,"2004-09-24",,2536568,"UIO FUH","AAstrand260861","AAstrand260861s2.tif","AAstrand260861s2.tif"
181,,181,,0,"2004-09-24",0,"2004-09-24",,2536664,"UIO FUH","AAstrand270257","AAstrand270257s2.tif","AAstrand270257s2.tif"
182,,182,,0,"2004-09-24",0,"2004-09-24",,2536820,"UIO FUH","AAstrand270561","AAstrand270561s3.tif","AAstrand270561s3.tif"
183,,183,,0,"2004-09-24",0,"2004-09-24",,2537104,"UIO FUH","AAstrand290362","AAstrand290362s3.tif","AAstrand290362s3.tif"
184,,184,,0,"2004-09-24",0,"2004-09-24",,2537272,"UIO FUH","AAstrand290859","AAstrand290859s2.tif","AAstrand290859s2.tif"
185,,185,,0,"2004-09-24",0,"2004-09-24",,2537502,"UIO FUH","AAstrand301160","AAstrand301160s4.tif","AAstrand301160s4.tif"
186,,186,,0,"2004-09-24",0,"2004-09-24",,2537756,"UIO FUH","AAstrandArtikke","AAstrandArtikkels13.tif","AAstrandArtikkels13.tif"
188,,188,,0,"2004-10-07",0,"2004-10-07",,2710704,"UIO FUH","bugge281212","Bugge281212.tif","Bugge281212.tif"
189,,189,,0,"2004-10-07",0,"2004-10-07",,2710364,"UIO FUH","Perthes060721","Perthes-Besser060721f.tif","Perthes-Besser060721f.tif"
190,,190,,0,"2004-10-07",0,"2004-10-07",,2710440,"UIO FUH","Perthes050620","Perthes-Besser050620f.tif","Perthes-Besser050620f.tif"
191,,191,,0,"2004-10-21",0,"2004-10-21",,3076369,"UIO FUH","Perthes300861","Perthes-Besser300861s1.tif","Perthes-Besser300861s1.tif"
193,,193,,0,"2004-10-21",0,"2004-11-02",,3079105,"UIO FUH","Perthes290854","Perthes-Besser290854f.tif","Perthes-Besser290854f.tif"
195,,195,,0,"2004-11-05",0,"2004-11-05",,3359268,"UIO FUH","Brewter290550","Brewster290550s2.tif","Brewster290550s2.tif"
196,,196,,0,"2005-02-03",0,"2005-02-03",,5851576,"UIO FUH","Ertel050328","Ertel050528v1s2.tif","Ertel050528v1s2.tif"
197,,197,,0,"2005-02-03",0,"2005-02-03",,5851624,"UIO FUH","Ertel071127","Ertel071127s3.tif","Ertel071127s3.tif"
198,,198,,0,"2005-02-03",0,"2005-02-03",,5851656,"UIO FUH","Ertel100527","Ertel100527s2.tif","Ertel100527s2.tif"
200,,200,,2,"2005-04-08",2,"2005-04-08",,6556117,"UIO FUH","Cutterb260924","Cutterbuck260624s1.tif","Cutterbuck260624s1.tif"
201,,201,,2,"2005-04-08",2,"2005-04-08",,6558372,"UIO FUH","Const220158","Constable220158s3.tif","Constable220158s3.tif"
202,,202,,2,"2005-04-08",2,"2005-04-08",,6559876,"UIO FUH","Christie160157","Christie160157s3.tif","Christie160157s3.tif"
203,,203,,2,"2005-04-08",2,"2005-04-08",,6560308,"UIO FUH","Crowe0309xx","Crowe0309xxs2.tif","Crowe0309xxs2.tif"
204,,204,,2,"2005-04-11",2,"2005-04-11",,6614515,"UIO FUH","Due160127","Due160627s2.tif","Due160627s2.tif"
205,,205,,2,"2005-04-11",2,"2005-04-11",,6614539,"UIO FUH","Due111228","Due111228s2.tif","Due111228s2.tif"
