"foto_kort_id","mediagruppe_enhets_id","file_name","filmnr_negativnr"
257,6652819,USD_UNIHIST_BREV_1827513.tif,Due310161s1.tif
257,6652827,USD_UNIHIST_BREV_1827517.tif,Due310161s2.tif
258,6652835,USD_UNIHIST_BREV_1827521.tif,Due160461s3.tif
258,6652843,USD_UNIHIST_BREV_1827525.tif,Due160461f.tif
258,6652851,USD_UNIHIST_BREV_1827529.tif,Due160461s1.tif
258,6652859,USD_UNIHIST_BREV_1827533.tif,Due160461s2.tif
259,6652867,USD_UNIHIST_BREV_1827537.tif,Due280362s4.tif
259,6652883,USD_UNIHIST_BREV_1827545.tif,Due280362s2.tif
259,6652891,USD_UNIHIST_BREV_1827549.tif,Due280362s3.tif
259,6652875,USD_UNIHIST_BREV_1827541.tif,Due280362s1.tif
260,6652899,USD_UNIHIST_BREV_1827553.tif,Due210762s4.tif
260,6652918,USD_UNIHIST_BREV_1827562.tif,Due210762s1.tif
260,6652926,USD_UNIHIST_BREV_1827566.tif,Due210762s2.tif
260,6652954,USD_UNIHIST_BREV_1827578.tif,Due210762s3.tif
261,6653002,USD_UNIHIST_BREV_1827598.tif,Due010862s2.tif
261,6653030,USD_UNIHIST_BREV_1827610.tif,Due010862f.tif
261,6653047,USD_UNIHIST_BREV_1827617.tif,Due010862s1.tif
262,6653066,USD_UNIHIST_BREV_1827626.tif,Daubru0107xx.tif
263,6653104,USD_UNIHIST_BREV_1827642.tif,Dahl300335s1.tif
264,6653181,USD_UNIHIST_BREV_1827673.tif,Erman090560s4.tif
264,6653189,USD_UNIHIST_BREV_1827677.tif,Erman090560s1.tif
264,6653197,USD_UNIHIST_BREV_1827681.tif,Erman090560s2.tif
264,6653205,USD_UNIHIST_BREV_1827685.tif,Erman090560s3.tif
265,6653281,USD_UNIHIST_BREV_1827709.tif,Erman111261s8.tif
265,6653289,USD_UNIHIST_BREV_1827713.tif,erman111261s1.tif
265,6653297,USD_UNIHIST_BREV_1827717.tif,Erman111261s2.tif
265,6653305,USD_UNIHIST_BREV_1827721.tif,Erman111261s3.tif
265,6653313,USD_UNIHIST_BREV_1827725.tif,Erman111261s4.tif
265,6653321,USD_UNIHIST_BREV_1827729.tif,Erman111261s5.tif
265,6653329,USD_UNIHIST_BREV_1827733.tif,Erman111261s6.tif
265,6653337,USD_UNIHIST_BREV_1827737.tif,Erman111261s7.tif
266,6653345,USD_UNIHIST_BREV_1827741.tif,Ermannxxxxxxs4.tif
266,6653353,USD_UNIHIST_BREV_1827745.tif,Ermannxxxxxxs1.tif
266,6653361,USD_UNIHIST_BREV_1827749.tif,Ermannxxxxxxs2.tif
266,6653369,USD_UNIHIST_BREV_1827753.tif,Ermannxxxxxxs3.tif
267,6653377,USD_UNIHIST_BREV_1827757.tif,Erman120456s4.tif
267,6653385,USD_UNIHIST_BREV_1827761.tif,Erman120456s1.tif
267,6653393,USD_UNIHIST_BREV_1827765.tif,Erman120456s2.tif
267,6653401,USD_UNIHIST_BREV_1827769.tif,Erman120456s3.tif
268,6653417,USD_UNIHIST_BREV_1827777.tif,Erman140741f.tif
268,6653409,USD_UNIHIST_BREV_1827773.tif,Erman140741s1.tif
269,6653425,USD_UNIHIST_BREV_1827781.tif,Erman240741s2.tif
269,6653433,USD_UNIHIST_BREV_1827785.tif,Erman240741s1.tif
270,6660855,USD_UNIHIST_BREV_1830147.tif,Erman011232s6.tif
270,6660863,USD_UNIHIST_BREV_1830151.tif,Erman011232s1.tif
270,6660871,USD_UNIHIST_BREV_1830155.tif,Erman011232s2.tif
270,6660879,USD_UNIHIST_BREV_1830159.tif,Erman011232s3.tif
270,6660887,USD_UNIHIST_BREV_1830163.tif,Erman011232s4.tif
270,6660895,USD_UNIHIST_BREV_1830167.tif,Erman011232s5.tif
271,6660903,USD_UNIHIST_BREV_1830171.tif,Erman010632s4.tif
271,6660911,USD_UNIHIST_BREV_1830175.tif,Erman010632s1.tif
271,6660919,USD_UNIHIST_BREV_1830179.tif,Erman010632s2.tif
271,6660927,USD_UNIHIST_BREV_1830183.tif,Erman010632s3.tif
272,6660935,USD_UNIHIST_BREV_1830187.tif,Erman061131s4.tif
272,6660943,USD_UNIHIST_BREV_1830191.tif,Erman061131s1.tif
272,6660951,USD_UNIHIST_BREV_1830195.tif,Erman061131s2.tif
272,6660959,USD_UNIHIST_BREV_1830199.tif,Erman061131s3.tif
273,6660967,USD_UNIHIST_BREV_1830203.tif,Erman021130s4.tif
273,6660975,USD_UNIHIST_BREV_1830207.tif,Erman021130s1.tif
273,6660983,USD_UNIHIST_BREV_1830211.tif,Erman021130s2.tif
273,6660991,USD_UNIHIST_BREV_1830215.tif,Erman021130s3.tif
274,6660999,USD_UNIHIST_BREV_1830219.tif,Erman290530s2.tif
274,6661007,USD_UNIHIST_BREV_1830223.tif,Erman290530s1.tif
275,6661015,USD_UNIHIST_BREV_1830227.tif,Erman210429s4.tif
275,6661023,USD_UNIHIST_BREV_1830231.tif,Erman210429s1.tif
275,6661031,USD_UNIHIST_BREV_1830235.tif,Erman210429s2.tif
275,6661039,USD_UNIHIST_BREV_1830239.tif,Erman210429s3.tif
276,6661047,USD_UNIHIST_BREV_1830243.tif,Erman180828s1.tif
276,6661055,USD_UNIHIST_BREV_1830247.tif,Erman180828f.tif
277,6661081,USD_UNIHIST_BREV_1830260.tif,Ermanxxxxxxf.tif
277,6661073,USD_UNIHIST_BREV_1830256.tif,Ermanxxxxxxs2.tif
277,6661089,USD_UNIHIST_BREV_1830264.tif,Ermanxxxxxxs1.tif
278,6661107,USD_UNIHIST_BREV_1830273.tif,Ermanxxxxs4.tif
278,6661123,USD_UNIHIST_BREV_1830281.tif,Ermanxxxxs1.tif
278,6661131,USD_UNIHIST_BREV_1830285.tif,Ermanxxxxs2.tif
278,6661139,USD_UNIHIST_BREV_1830289.tif,Ermanxxxxs3.tif
278,6661115,USD_UNIHIST_BREV_1830277.tif,Ermanxxxxf.tif
279,6661147,USD_UNIHIST_BREV_1830293.tif,Erman070729s8.tif
279,6661155,USD_UNIHIST_BREV_1830297.tif,Erman070729s1.tif
279,6661163,USD_UNIHIST_BREV_1830301.tif,Erman070729s2.tif
279,6661171,USD_UNIHIST_BREV_1830305.tif,Erman070729s3.tif
279,6661179,USD_UNIHIST_BREV_1830309.tif,Erman070729s4.tif
279,6661187,USD_UNIHIST_BREV_1830313.tif,Erman070729s5.tif
279,6661195,USD_UNIHIST_BREV_1830317.tif,Erman070729s6.tif
279,6661203,USD_UNIHIST_BREV_1830321.tif,Erman070729s7.tif
280,6661211,USD_UNIHIST_BREV_1830325.tif,Ermanxxxxxxs3.tif
280,6661219,USD_UNIHIST_BREV_1830329.tif,Ermanxxxxxxf.tif
280,6661235,USD_UNIHIST_BREV_1830337.tif,Ermanxxxxxxs2.tif
280,6661227,USD_UNIHIST_BREV_1830333.tif,Ermanxxxxxxs1.tif
281,6661243,USD_UNIHIST_BREV_1830341.tif,Erman080229s1.tif
281,6661251,USD_UNIHIST_BREV_1830345.tif,Erman080229f.tif
282,6661259,USD_UNIHIST_BREV_1830349.tif,Ermansenxxxxxxs1.tif
283,6661267,USD_UNIHIST_BREV_1830353.tif,Ermanxxxxxxs5.tif
283,6661275,USD_UNIHIST_BREV_1830357.tif,Ermanxxxxxxf.tif
283,6661283,USD_UNIHIST_BREV_1830361.tif,Ermanxxxxxxs1.tif
283,6661291,USD_UNIHIST_BREV_1830365.tif,Ermanxxxxxxs2.tif
283,6661299,USD_UNIHIST_BREV_1830369.tif,Ermanxxxxxxs3.tif
283,6661307,USD_UNIHIST_BREV_1830373.tif,Ermanxxxxxxs4.tif
284,6661315,USD_UNIHIST_BREV_1830377.tif,Erman040828s3d2.tif
284,6661323,USD_UNIHIST_BREV_1830381.tif,Erman040828s1d1.tif
284,6661331,USD_UNIHIST_BREV_1830385.tif,Erman040828s1d2.tif
284,6661339,USD_UNIHIST_BREV_1830389.tif,Erman040828s2d1.tif
284,6661347,USD_UNIHIST_BREV_1830393.tif,Erman040828s2d2.tif
284,6661355,USD_UNIHIST_BREV_1830397.tif,Erman040828s3d1.tif
285,6661399,USD_UNIHIST_BREV_1830421.tif,Erman100628s4.tif
285,6661407,USD_UNIHIST_BREV_1830425.tif,Erman100628s1.tif
285,6661415,USD_UNIHIST_BREV_1830429.tif,Erman100628s2.tif
285,6661423,USD_UNIHIST_BREV_1830433.tif,Erman100628s3.tif
286,6661431,USD_UNIHIST_BREV_1830437.tif,Erman210228s1.tif
287,6661439,USD_UNIHIST_BREV_1830441.tif,Erman240528s2.tif
287,6661447,USD_UNIHIST_BREV_1830445.tif,Erman240528s1.tif
288,6661455,USD_UNIHIST_BREV_1830449.tif,Erman290827s3.tif
288,6661463,USD_UNIHIST_BREV_1830453.tif,Erman290827f.tif
288,6661471,USD_UNIHIST_BREV_1830457.tif,Erman290827s1.tif
288,6661479,USD_UNIHIST_BREV_1830461.tif,Erman290827s2.tif
289,6661487,USD_UNIHIST_BREV_1830465.tif,Erichsen130327s3.tif
289,6661495,USD_UNIHIST_BREV_1830469.tif,Erichsen130327f.tif
289,6661503,USD_UNIHIST_BREV_1830473.tif,Erichsen130327s1.tif
289,6661511,USD_UNIHIST_BREV_1830477.tif,Erichsen130327s2.tif
290,6661519,USD_UNIHIST_BREV_1830481.tif,Erichsen120626f.tif
290,6661527,USD_UNIHIST_BREV_1830485.tif,Erichsen120626s1.tif
291,6661535,USD_UNIHIST_BREV_1830489.tif,Erichsen230326s3.tif
291,6661551,USD_UNIHIST_BREV_1830497.tif,Erichsen230326s1.tif
291,6661543,USD_UNIHIST_BREV_1830493.tif,Erichsen230326f.tif
291,6661559,USD_UNIHIST_BREV_1830501.tif,Erichsen230326s2.tif
292,6661591,USD_UNIHIST_BREV_1830517.tif,Erichsen270423s2.tif
292,6661575,USD_UNIHIST_BREV_1830509.tif,Erichsen270423f.tif
292,6661583,USD_UNIHIST_BREV_1830513.tif,Erichsen270423s1.tif
292,6661567,USD_UNIHIST_BREV_1830505.tif,Erichsen270423s3.tif
293,6661623,USD_UNIHIST_BREV_1830533.tif,Erichsen101222s2.tif
293,6661607,USD_UNIHIST_BREV_1830525.tif,Erichsen101222f.tif
293,6661599,USD_UNIHIST_BREV_1830521.tif,Erichsen101222s3.tif
293,6661615,USD_UNIHIST_BREV_1830529.tif,Erichsen101222s1.tif
294,6661639,USD_UNIHIST_BREV_1830541.tif,Edlund170563s1.tif
294,6661647,USD_UNIHIST_BREV_1830545.tif,Edlund170563s2.tif
294,6661631,USD_UNIHIST_BREV_1830537.tif,Edlund170563s3.tif
295,6661663,USD_UNIHIST_BREV_1830553.tif,Everlöf290953s1.tif
295,6661655,USD_UNIHIST_BREV_1830549.tif,Everlöf290953s3.tif
295,6661703,USD_UNIHIST_BREV_1830573.tif,Everlöf290953s2.tif
296,6661735,USD_UNIHIST_BREV_1830589.tif,Engelhart040155v1s1.tif
296,6661727,USD_UNIHIST_BREV_1830585.tif,Engelhart040155s2.tif
296,6661711,USD_UNIHIST_BREV_1830577.tif,Engelhart040155v1s2.tif
296,6661719,USD_UNIHIST_BREV_1830581.tif,Engelhart040155s1.tif
297,6661743,USD_UNIHIST_BREV_1830593.tif,Englund200347s1.tif
298,6661775,USD_UNIHIST_BREV_1830609.tif,Esendorps3.tif
298,6661767,USD_UNIHIST_BREV_1830605.tif,Esendorps2.tif
298,6661751,USD_UNIHIST_BREV_1830597.tif,Esendorps4.tif
298,6661759,USD_UNIHIST_BREV_1830601.tif,Esendorps1.tif
299,6661783,USD_UNIHIST_BREV_1830613.tif,Evensen151040s2.tif
299,6661799,USD_UNIHIST_BREV_1830621.tif,Evensen151040s1.tif
299,6661791,USD_UNIHIST_BREV_1830617.tif,Evensen151040f.tif
300,6661807,USD_UNIHIST_BREV_1830625.tif,Evensen071240s2.tif
300,6661815,USD_UNIHIST_BREV_1830629.tif,Evensen071240f.tif
300,6661823,USD_UNIHIST_BREV_1830633.tif,Evensen071240s1.tif
301,6661831,USD_UNIHIST_BREV_1830637.tif,Sæland190232s1.tif
302,6661839,USD_UNIHIST_BREV_1830641.tif,Farraday200444s1.tif
302,6661847,USD_UNIHIST_BREV_1830645.tif,Farraday200444f.tif
303,6661863,USD_UNIHIST_BREV_1830653.tif,Farraday161257s1.tif
303,6661855,USD_UNIHIST_BREV_1830649.tif,Farraday161257s2.tif
304,6662931,USD_UNIHIST_BREV_1831186.tif,Farady161257s3.tif
304,6662947,USD_UNIHIST_BREV_1831194.tif,Farady161257s2.tif
304,6662939,USD_UNIHIST_BREV_1831190.tif,Farady161257s1.tif
305,6662963,USD_UNIHIST_BREV_1831202.tif,Fiandt241029f.tif
305,6662955,USD_UNIHIST_BREV_1831198.tif,Fiandt241029s1.tif
306,6662971,USD_UNIHIST_BREV_1831206.tif,Fiandt201129s3.tif
306,6662987,USD_UNIHIST_BREV_1831214.tif,Fiandt201129s2.tif
306,6662979,USD_UNIHIST_BREV_1831210.tif,Fiandt201129s1.tif
307,6662995,USD_UNIHIST_BREV_1831218.tif,Fiandt300929s4.tif
307,6663019,USD_UNIHIST_BREV_1831230.tif,Fiandt300929s3.tif
307,6663011,USD_UNIHIST_BREV_1831226.tif,Fiandt300929s2.tif
307,6663003,USD_UNIHIST_BREV_1831222.tif,Fiandt300929s1.tif
308,6663035,USD_UNIHIST_BREV_1831238.tif,Fiandt140829s1.tif
308,6663027,USD_UNIHIST_BREV_1831234.tif,Fiandt140829s2.tif
309,6663043,USD_UNIHIST_BREV_1831242.tif,Fiandt070329s3.tif
309,6663059,USD_UNIHIST_BREV_1831250.tif,Fiandt070329s2.tif
309,6663051,USD_UNIHIST_BREV_1831246.tif,Fiandt070329s1.tif
310,6663075,USD_UNIHIST_BREV_1831258.tif,Fiandt310129s1.tif
310,6663067,USD_UNIHIST_BREV_1831254.tif,Fiandt310129s2.tif
311,6663083,USD_UNIHIST_BREV_1831262.tif,Focke250540s3.tif
311,6663107,USD_UNIHIST_BREV_1831274.tif,Focke250540s2.tif
311,6663099,USD_UNIHIST_BREV_1831270.tif,Focke250540s1.tif
311,6663091,USD_UNIHIST_BREV_1831266.tif,Focke250540f.tif
312,6663115,USD_UNIHIST_BREV_1831278.tif,Fockexx0340s1.tif
313,6663131,USD_UNIHIST_BREV_1831286.tif,Forbes160758f.tif
313,6663123,USD_UNIHIST_BREV_1831282.tif,Forbes160758s1.tif
314,6663139,USD_UNIHIST_BREV_1831290.tif,Forbes021157s3.tif
314,6663155,USD_UNIHIST_BREV_1831298.tif,Forbes021157s2.tif
314,6663147,USD_UNIHIST_BREV_1831294.tif,Forbes021157s1.tif
315,6663971,USD_UNIHIST_BREV_1831706.tif,Forbes180258s4.tif
315,6663995,USD_UNIHIST_BREV_1831718.tif,Forbes180258s3.tif
315,6663987,USD_UNIHIST_BREV_1831714.tif,Forbes180258s2.tif
315,6663979,USD_UNIHIST_BREV_1831710.tif,Forbes180258s1.tif
316,6664003,USD_UNIHIST_BREV_1831722.tif,Forbes020957s5.tif
316,6664011,USD_UNIHIST_BREV_1831726.tif,Forbes020957s1.tif
316,6664035,USD_UNIHIST_BREV_1831738.tif,Forbes020957s4.tif
316,6664027,USD_UNIHIST_BREV_1831734.tif,Forbes020957s3.tif
316,6664019,USD_UNIHIST_BREV_1831730.tif,Forbes020957s2.tif
317,6664043,USD_UNIHIST_BREV_1831742.tif,Forbes240657s4.tif
317,6664067,USD_UNIHIST_BREV_1831754.tif,Forbes240657s3.tif
317,6664059,USD_UNIHIST_BREV_1831750.tif,Forbes240657s2.tif
317,6664051,USD_UNIHIST_BREV_1831746.tif,Forbes240657s1.tif
318,6664083,USD_UNIHIST_BREV_1831762.tif,Forbes 120657f.tif
318,6664075,USD_UNIHIST_BREV_1831758.tif,Forbes 120657s1.tif
319,6664091,USD_UNIHIST_BREV_1831766.tif,Forbes050557s3.tif
319,6664115,USD_UNIHIST_BREV_1831778.tif,Forbes050557s2.tif
319,6664107,USD_UNIHIST_BREV_1831774.tif,Forbes050557s1.tif
319,6664099,USD_UNIHIST_BREV_1831770.tif,Forbes050557f.tif
320,6664131,USD_UNIHIST_BREV_1831786.tif,Forbes170245f.tif
320,6664123,USD_UNIHIST_BREV_1831782.tif,Forbes170245s1.tif
321,6664163,USD_UNIHIST_BREV_1831802.tif,Forbes130332s2.tif
321,6664139,USD_UNIHIST_BREV_1831790.tif,Forbes130332s5.tif
321,6664179,USD_UNIHIST_BREV_1831810.tif,Forbes130332s4.tif
321,6664155,USD_UNIHIST_BREV_1831798.tif,Forbes130332s1.tif
321,6664171,USD_UNIHIST_BREV_1831806.tif,Forbes130332s3.tif
321,6664147,USD_UNIHIST_BREV_1831794.tif,Forbes130332f.tif
322,6664187,USD_UNIHIST_BREV_1831814.tif,Forbes270343s3.tif
322,6664211,USD_UNIHIST_BREV_1831826.tif,Forbes270343s2.tif
322,6664203,USD_UNIHIST_BREV_1831822.tif,Forbes270343s1.tif
322,6664195,USD_UNIHIST_BREV_1831818.tif,Forbes270343f.tif
323,6664219,USD_UNIHIST_BREV_1831830.tif,Forchhammer010263s1.tif
324,6664235,USD_UNIHIST_BREV_1831838.tif,Forchhammer030165s1.tif
324,6664227,USD_UNIHIST_BREV_1831834.tif,Forchhammer030165s2.tif
325,6664283,USD_UNIHIST_BREV_1831862.tif,Forchhammer280163s5.tif
325,6664243,USD_UNIHIST_BREV_1831842.tif,Forchhammer280163s6.tif
325,6664275,USD_UNIHIST_BREV_1831858.tif,Forchhammer280163s4.tif
325,6664259,USD_UNIHIST_BREV_1831850.tif,Forchhammer280163s2.tif
325,6664267,USD_UNIHIST_BREV_1831854.tif,Forchhammer280163s3.tif
325,6664251,USD_UNIHIST_BREV_1831846.tif,Forchhammer280163s1.tif
326,6664291,USD_UNIHIST_BREV_1831866.tif,Forchhammr160362s2.tif
326,6664307,USD_UNIHIST_BREV_1831874.tif,Forchhammr160362s1.tif
326,6664299,USD_UNIHIST_BREV_1831870.tif,Forchhammer160362s3.tif
327,6664315,USD_UNIHIST_BREV_1831878.tif,Forchhammer210661v1.tif
327,6664331,USD_UNIHIST_BREV_1831886.tif,Forchhammer210661s2.tif
327,6664323,USD_UNIHIST_BREV_1831882.tif,Forchhammer210661s1.tif
328,6664347,USD_UNIHIST_BREV_1831894.tif,Forchhammer100660s1.tif
328,6664339,USD_UNIHIST_BREV_1831890.tif,Forchhammer100660s2.tif
329,6664363,USD_UNIHIST_BREV_1831902.tif,Forchhammer090560s1.tif
329,6664355,USD_UNIHIST_BREV_1831898.tif,Forchhammer090560s2.tif
330,6664371,USD_UNIHIST_BREV_1831906.tif,Forchhammer160658s3.tif
330,6664387,USD_UNIHIST_BREV_1831914.tif,Forchhammer160658s2.tif
330,6664379,USD_UNIHIST_BREV_1831910.tif,Forchhammer160658s1.tif
331,6664401,USD_UNIHIST_BREV_1831921.tif,Forchhammer170558s3.tif
331,6664417,USD_UNIHIST_BREV_1831929.tif,Forchhammer170558s2.tif
331,6664409,USD_UNIHIST_BREV_1831925.tif,Forchhammer170558s1.tif
332,6664433,USD_UNIHIST_BREV_1831937.tif,Forchhammer030257s1.tif
332,6664425,USD_UNIHIST_BREV_1831933.tif,Forchhammer030257s2.tif
333,6664465,USD_UNIHIST_BREV_1831953.tif,Forchhammer1410xxs3.tif
333,6664457,USD_UNIHIST_BREV_1831949.tif,Forchhammer1410xxs2.tif
333,6664449,USD_UNIHIST_BREV_1831945.tif,Forchhammer1410xxs1.tif
333,6664441,USD_UNIHIST_BREV_1831941.tif,Forchhammer1410xxs4.tif
334,6664473,USD_UNIHIST_BREV_1831957.tif,Forchhammer08071853s1.tif
335,6664481,USD_UNIHIST_BREV_1831961.tif,Forchhammer280355s3.tif
335,6664497,USD_UNIHIST_BREV_1831969.tif,Forchhammer280355s2.tif
335,6664489,USD_UNIHIST_BREV_1831965.tif,Forchhammer280355s1.tif
336,6664505,USD_UNIHIST_BREV_1831973.tif,Forchhammer271155s3.tif
336,6664521,USD_UNIHIST_BREV_1831981.tif,Forchhammer271155s2.tif
336,6664513,USD_UNIHIST_BREV_1831977.tif,Forchhammer271155s1.tif
337,6664537,USD_UNIHIST_BREV_1831989.tif,Forchhammer150652f.tif
337,6664529,USD_UNIHIST_BREV_1831985.tif,Forchhammer150652s1.tif
338,6664545,USD_UNIHIST_BREV_1831993.tif,Forchhammer220552s2.tif
338,6664561,USD_UNIHIST_BREV_1832001.tif,Forchhammer220552s1.tif
338,6664553,USD_UNIHIST_BREV_1831997.tif,Forchhammer220552f.tif
339,6664585,USD_UNIHIST_BREV_1832013.tif,Forchhammer140451s1.tif
339,6664577,USD_UNIHIST_BREV_1832009.tif,Forchhammer140451f.tif
339,6664569,USD_UNIHIST_BREV_1832005.tif,Forchhammer140451s2.tif
340,6664593,USD_UNIHIST_BREV_1832017.tif,Flügel281151s2.tif
340,6664609,USD_UNIHIST_BREV_1832025.tif,Flügel281151s1.tif
340,6664601,USD_UNIHIST_BREV_1832021.tif,Flügel281151f.tif
341,6664617,USD_UNIHIST_BREV_1832029.tif,Flügel010952s3.tif
341,6664633,USD_UNIHIST_BREV_1832037.tif,Flügel010952s2.tif
341,6664625,USD_UNIHIST_BREV_1832033.tif,Flügel010952s1.tif
342,6664641,USD_UNIHIST_BREV_1832041.tif,Falckmann03021858s4.tif
342,6664665,USD_UNIHIST_BREV_1832053.tif,Falckmann03021858s3.tif
342,6664657,USD_UNIHIST_BREV_1832049.tif,Falckmann03021858s2.tif
342,6664649,USD_UNIHIST_BREV_1832045.tif,Falckmann03021858s1.tif
343,6664673,USD_UNIHIST_BREV_1832057.tif,Falckmann150859s4.tif
343,6664697,USD_UNIHIST_BREV_1832069.tif,Falckmann150859s3.tif
343,6664689,USD_UNIHIST_BREV_1832065.tif,Falckmann150859s2.tif
343,6664681,USD_UNIHIST_BREV_1832061.tif,Falckmann150859s1.tif
344,6664705,USD_UNIHIST_BREV_1832073.tif,Falckmann290666s3.tif
344,6664721,USD_UNIHIST_BREV_1832081.tif,Falckmann290666s2.tif
344,6664713,USD_UNIHIST_BREV_1832077.tif,Falckmann290666s1.tif
345,6664743,USD_UNIHIST_BREV_1832092.tif,Feldtmann161124f.tif
345,6664735,USD_UNIHIST_BREV_1832088.tif,Feldtmann161124s1.tif
346,6664751,USD_UNIHIST_BREV_1832096.tif,Frapolli301146s2.tif
346,6664759,USD_UNIHIST_BREV_1832100.tif,Frapolli301146s1.tif
347,6664767,USD_UNIHIST_BREV_1832104.tif,Frisch181065s1.tif
348,6664775,USD_UNIHIST_BREV_1832108.tif,Frisch311065s1.tif
349,6664783,USD_UNIHIST_BREV_1832112.tif,Frisch161265s1.tif
350,6664791,USD_UNIHIST_BREV_1832116.tif,Fåhræus260663s2.tif
350,6664807,USD_UNIHIST_BREV_1832124.tif,Fåhræus260663s1.tif
350,6664799,USD_UNIHIST_BREV_1832120.tif,Fåhræus260663f.tif
351,6664815,USD_UNIHIST_BREV_1832128.tif,Ferry140832s3.tif
351,6664823,USD_UNIHIST_BREV_1832132.tif,Ferry140832s1.tif
351,6664831,USD_UNIHIST_BREV_1832136.tif,Ferry140832s2.tif
352,6664839,USD_UNIHIST_BREV_1832140.tif,Ferry220133s4.tif
352,6664863,USD_UNIHIST_BREV_1832152.tif,Ferry220133s3.tif
352,6664855,USD_UNIHIST_BREV_1832148.tif,Ferry220133s2.tif
352,6664847,USD_UNIHIST_BREV_1832144.tif,Ferry220133s1.tif
353,6664885,USD_UNIHIST_BREV_1832163.tif,Ferry101034s1.tif
353,6664877,USD_UNIHIST_BREV_1832159.tif,Ferry101034s2.tif
354,6665009,USD_UNIHIST_BREV_1832222.tif,Fearnley170262v2s1.tif
354,6665017,USD_UNIHIST_BREV_1832226.tif,Fearnley170262f.tif
354,6665047,USD_UNIHIST_BREV_1832241.tif,Fearnley170262v1s1.tif
354,6665039,USD_UNIHIST_BREV_1832237.tif,Fearnley170262s2.tif
354,6665025,USD_UNIHIST_BREV_1832230.tif,Fearnley170262s1.tif
355,6665063,USD_UNIHIST_BREV_1832249.tif,Fehr's Enke240860f.tif
355,6665055,USD_UNIHIST_BREV_1832245.tif,Fehr's Enke240860s1.tif
356,6665093,USD_UNIHIST_BREV_1832265.tif,Foss101046s1.tif
356,6665085,USD_UNIHIST_BREV_1832261.tif,Foss101046f.tif
356,6665077,USD_UNIHIST_BREV_1832257.tif,Foss101046s2.tif
357,6665109,USD_UNIHIST_BREV_1832273.tif,Foss311247s1.tif
357,6665101,USD_UNIHIST_BREV_1832269.tif,Foss311247s2.tif
358,6665117,USD_UNIHIST_BREV_1832277.tif,Fuss220140s1.tif
358,6665125,USD_UNIHIST_BREV_1832281.tif,Fuss220140f.tif
359,6665157,USD_UNIHIST_BREV_1832297.tif,Fleming130442s3.tif
359,6665165,USD_UNIHIST_BREV_1832301.tif,Fleming130442f.tif
359,6665181,USD_UNIHIST_BREV_1832309.tif,Fleming130442s2.tif
359,6665173,USD_UNIHIST_BREV_1832305.tif,Fleming130442s1.tif
360,6665271,USD_UNIHIST_BREV_1832353.tif,Flod0406xxs1.tif
360,6665279,USD_UNIHIST_BREV_1832357.tif,Flod0406xxf.tif
361,6665287,USD_UNIHIST_BREV_1832361.tif,Furrbye271016s2.tif
361,6665303,USD_UNIHIST_BREV_1832369.tif,Furrbye271016s1.tif
361,6665295,USD_UNIHIST_BREV_1832365.tif,Furrbye271016f.tif
362,6665311,USD_UNIHIST_BREV_1832373.tif,Fogtmann200225s2.tif
362,6665327,USD_UNIHIST_BREV_1832381.tif,Fogtmann200225s1.tif
362,6665319,USD_UNIHIST_BREV_1832377.tif,Fogtmann200225f.tif
363,6665335,USD_UNIHIST_BREV_1832385.tif,Fitz Roy171061s1.tif
363,6665343,USD_UNIHIST_BREV_1832389.tif,Fitz Roy171061f.tif
364,6665359,USD_UNIHIST_BREV_1832397.tif,Foerster220663s1.tif
364,6665351,USD_UNIHIST_BREV_1832393.tif,Foerster220663v1.tif
365,6665375,USD_UNIHIST_BREV_1832405.tif,Farinxxxxxxf.tif
365,6665367,USD_UNIHIST_BREV_1832401.tif,Farinxxxxxxs1.tif
366,6665391,USD_UNIHIST_BREV_1832413.tif,Fabrie051039f.tif
366,6665383,USD_UNIHIST_BREV_1832409.tif,Fabrie051039s1.tif
367,6665407,USD_UNIHIST_BREV_1832421.tif,Fuhr070557f.tif
367,6665415,USD_UNIHIST_BREV_1832425.tif,Fuhr070557s1.tif
367,6665399,USD_UNIHIST_BREV_1832417.tif,Fuhr070557s2.tif
368,6665423,USD_UNIHIST_BREV_1832429.tif,Friess060330s1.tif
369,6665431,USD_UNIHIST_BREV_1832433.tif,Fries171256s1d2.tif
369,6665445,USD_UNIHIST_BREV_1832440.tif,Fries171256s1d1.tif
370,6665473,USD_UNIHIST_BREV_1832454.tif,Fries311264s1.tif
370,6665465,USD_UNIHIST_BREV_1832450.tif,Fries311264s2.tif
373,6665499,USD_UNIHIST_BREV_1832467.tif,Fries250566s2.tif
373,6665507,USD_UNIHIST_BREV_1832471.tif,Fries250566s1.tif
374,6665595,USD_UNIHIST_BREV_1832515.tif,Galle260140f.tif
374,6665581,USD_UNIHIST_BREV_1832508.tif,Galle260140s1.tif
375,6665609,USD_UNIHIST_BREV_1832522.tif,Galle110265s2.tif
375,6665631,USD_UNIHIST_BREV_1832533.tif,Galle110265s1.tif
375,6665617,USD_UNIHIST_BREV_1832526.tif,Galle110265f.tif
376,6665639,USD_UNIHIST_BREV_1832537.tif,Gibson180660s1.tif
377,6665667,USD_UNIHIST_BREV_1832551.tif,Geelmuyden241142f.tif
377,6665659,USD_UNIHIST_BREV_1832547.tif,Geelmuyden241142s1.tif
378,6665693,USD_UNIHIST_BREV_1832564.tif,Geelmuyden161250s2.tif
